+-------------------------------------------------------+
| Section                                               |
+-------------------------------------------------------+
| ART/TML --------------------------------------------- |
+-------------------------------------------------------+
+--------------+---------------------+---------------------+
| Proc Version | Timebox Start       | Timebox End         |
+--------------+---------------------+---------------------+
| 1.1a         | 2019-03-28 22:00:00 | 2019-04-08 13:30:00 |
+--------------+---------------------+---------------------+
+--------+-------------+--------------+---------------+
| ident  | xref_id     | pending_time | reaction_time |
| 322464 | jira-49801  |       49.824 |         0.698 |
| 363663 | jira-44579  |       20.822 |         0.698 |
| 364443 | jira-41689  |       14.822 |         0.698 |
| 364663 | jira-56329  |        7.708 |         0.698 |
| 365359 | jira-65374  |        4.511 |         0.698 |
| 332404 | jira-59659  |   773981.047 |         0.698 |
| 330105 | jira-59030  |     2095.077 |         0.699 |
| 354570 | jira-59867  |     1877.383 |         0.699 |
| 355154 | caagc-15951 |     1381.175 |         0.699 |
| 355187 | jira-55873  |      952.668 |         0.699 |
| 355439 | jira-64282  |      320.596 |         0.699 |
| 357678 | jira-51976  |     1196.428 |         0.699 |
| 358382 | jira-64867  |     1670.994 |         0.699 |
| 359299 | jira-39077  |       69.563 |         0.699 |
| 360168 | jira-64849  |       17.806 |         0.699 |
| 361734 | jira-16597  |       13.099 |         0.699 |
| 361893 | jira-50293  |       16.975 |         0.699 |
| 362946 | jira-54590  |       85.952 |         0.699 |
| 349243 | jira-44024  |    19105.056 |         0.699 |
| 349387 | jira-53488  |    18608.996 |         0.699 |
| 350004 | jira-43457  |    19869.989 |         0.699 |
| 351556 | jira-60247  |   789766.268 |         0.699 |
| 351664 | jira-46498  |   789696.193 |         0.699 |
| 353405 | jira-53857  |       25.890 |         0.699 |
| 353710 | jira-56595  |     1105.514 |         0.699 |
| 326978 | jira-58289  |     4238.536 |         0.699 |
| 329705 | jira-57708  |     4088.580 |         0.699 |
| 336850 | jira-61608  |      571.806 |         0.699 |
| 344361 | jira-1292   |       25.850 |         0.699 |
| 344462 | jira-48268  |     8888.148 |         0.699 |
| 346446 | jira-57825  |    16633.487 |         0.699 |
| 346945 | jira-54420  |    13504.063 |         0.699 |
| 347188 | jira-63036  |    17987.109 |         0.699 |
| 348764 | jira-34141  |    18342.236 |         0.699 |
| 363777 | jira-58544  |       16.720 |         0.699 |
| 364756 | jira-50684  |       14.710 |         0.699 |
| 339750 | jira-63552  |     9511.450 |         0.699 |
| 341302 | jira-47779  |     9070.653 |         0.699 |
| 341463 | jira-63530  |     5147.398 |         0.699 |
| 342675 | jira-47753  |    11865.555 |         0.699 |
| 343442 | jira-42203  |     8824.162 |         0.699 |
| 343648 | jira-49079  |       19.622 |         0.699 |
| 321028 | jira-47343  |       19.359 |         0.699 |
| 321745 | jira-39830  |       28.185 |         0.699 |
| 321949 | jira-56516  |      107.515 |         0.699 |
| 322041 | jira-41670  |       43.575 |         0.699 |
| 322089 | caagc-19447 |       33.744 |         0.699 |
| 323778 | jira-58291  |        2.030 |         0.699 |
| 325075 | jira-58449  |     1480.209 |         0.699 |
| 325095 | jira-58413  |     5340.467 |         0.699 |
| 320644 | jira-58024  |       18.837 |         0.700 |
| 321408 | caagc-44119 |       64.711 |         0.700 |
| 323345 | jira-58252  |       19.013 |         0.700 |
| 323811 | jira-55667  |        7.914 |         0.700 |
| 324561 | jira-43618  |        2.786 |         0.700 |
| 325059 | jira-58445  |     1495.695 |         0.700 |
| 336261 | jira-63245  |     1197.688 |         0.700 |
| 337201 | jira-61300  |     3211.046 |         0.700 |
| 337347 | jira-61303  |     8343.281 |         0.700 |
| 337717 | jira-56887  |     8568.772 |         0.700 |
| 338959 | jira-63546  |     9812.887 |         0.700 |
| 358913 | jira-45466  |       17.566 |         0.700 |
| 359710 | jira-53714  |       60.809 |         0.700 |
| 359789 | jira-64967  |       17.411 |         0.700 |
| 360174 | jira-64856  |       24.011 |         0.700 |
| 360204 | jira-64495  |       22.412 |         0.700 |
| 360422 | jira-54735  |       19.548 |         0.700 |
| 360458 | jira-20134  |       22.115 |         0.700 |
| 360823 | jira-48213  |      417.880 |         0.700 |
| 361117 | jira-47110  |      319.670 |         0.700 |
| 361787 | jira-32831  |       15.191 |         0.700 |
| 361797 | jira-47010  |       22.930 |         0.700 |
| 363154 | jira-45541  |       14.401 |         0.700 |
| 330899 | caagc-51266 |     3723.523 |         0.700 |
| 332428 | jira-50229  |   773997.507 |         0.700 |
| 332493 | jira-59747  |   771810.749 |         0.700 |
| 353874 | jira-57656  |      621.564 |         0.700 |
| 354119 | jira-46135  |      286.524 |         0.700 |
| 355563 | jira-47525  |     1203.627 |         0.700 |
| 356497 | jira-54586  |      450.320 |         0.700 |
| 357545 | jira-31278  |     1191.792 |         0.700 |
| 358100 | jira-64829  |     2114.235 |         0.700 |
| 327777 | caagc-37363 |       21.331 |         0.700 |
| 349777 | caagc-37317 |    19390.138 |         0.700 |
| 349778 | caagc-37321 |    19390.741 |         0.700 |
| 349967 | caagc-10118 |    19844.037 |         0.700 |
| 350826 | jira-37457  |    28140.751 |         0.700 |
| 351301 | caagc-17250 |    25205.890 |         0.700 |
| 353099 | caagc-44242 |       23.022 |         0.700 |
| 340107 | jira-60982  |     4547.365 |         0.700 |
| 340233 | jira-56814  |     7785.860 |         0.700 |
| 343070 | jira-51078  |    15677.361 |         0.700 |
| 343211 | caagc-35838 |    11494.217 |         0.700 |
| 344574 | jira-56245  |     7743.659 |         0.700 |
| 346589 | jira-58091  |    16978.970 |         0.700 |
| 347915 | jira-50303  |    16303.554 |         0.700 |
| 348836 | jira-41875  |    18595.292 |         0.700 |
| 363793 | jira-58497  |      137.167 |         0.700 |
| 364940 | jira-54672  |       17.458 |         0.700 |
| 365517 | jira-60950  |       87.943 |         0.701 |
| 328113 | jira-56427  |      246.434 |         0.701 |
| 328590 | jira-40593  |      710.031 |         0.701 |
| 328778 | jira-24044  |      702.412 |         0.701 |
| 359089 | jira-53734  |       12.910 |         0.701 |
| 359201 | jira-39209  |        4.090 |         0.701 |
| 359512 | jira-24338  |       15.235 |         0.701 |
| 359563 | jira-54590  |       14.107 |         0.701 |
| 359686 | jira-48116  |        5.338 |         0.701 |
| 360800 | caagc-27377 |      396.594 |         0.701 |
| 361583 | caagc-21962 |        2.036 |         0.701 |
| 361922 | jira-63785  |       21.043 |         0.701 |
| 362012 | caagc-58252 |       65.534 |         0.701 |
| 362762 | jira-42220  |       22.827 |         0.701 |
| 320921 | jira-50732  |       19.546 |         0.701 |
| 321569 | jira-56713  |       20.073 |         0.701 |
| 322055 | jira-34288  |      118.556 |         0.701 |
| 322738 | jira-49377  |       22.484 |         0.701 |
| 324042 | jira-52718  |      501.524 |         0.701 |
| 324351 | caagc-43757 |      308.466 |         0.701 |
| 325001 | jira-58411  |     1642.881 |         0.701 |
| 325104 | jira-58421  |     5368.711 |         0.701 |
| 336056 | jira-49115  |       22.926 |         0.701 |
| 337444 | jira-54356  |     8921.244 |         0.701 |
| 337984 | jira-51256  |     8441.172 |         0.701 |
| 354631 | jira-64528  |     1786.767 |         0.701 |
| 355246 | jira-64617  |      432.751 |         0.701 |
| 355964 | jira-49603  |      711.395 |         0.701 |
| 357230 | jira-64526  |     1317.413 |         0.701 |
| 358247 | jira-64856  |     1821.176 |         0.701 |
| 344401 | caagc-19484 |       19.139 |         0.701 |
| 345964 | caagc-44240 |    10603.651 |         0.701 |
| 346001 | caagc-44232 |    10783.173 |         0.701 |
| 346640 | jira-63333  |    12830.729 |         0.701 |
| 348070 | jira-60921  |    12511.731 |         0.701 |
| 348196 | caagc-57389 |    12513.920 |         0.701 |
| 348363 | jira-60427  |    13064.470 |         0.701 |
| 348723 | jira-47778  |    18174.980 |         0.701 |
| 351541 | jira-59830  |   789773.493 |         0.701 |
| 352063 | jira-44219  |   786288.316 |         0.701 |
| 352567 | jira-52330  |       22.107 |         0.701 |
| 352749 | jira-58802  |       22.163 |         0.701 |
| 352991 | jira-34128  |       18.529 |         0.701 |
| 353190 | jira-12218  |       66.510 |         0.701 |
| 342061 | jira-16630  |     9767.713 |         0.701 |
| 342159 | jira-53955  |     9664.376 |         0.701 |
| 339789 | jira-57204  |     9609.405 |         0.702 |
| 340111 | jira-56558  |     8591.865 |         0.702 |
| 340232 | jira-56814  |     7800.362 |         0.702 |
| 341208 | jira-58049  |     9192.585 |         0.702 |
| 341606 | jira-57723  |     9208.940 |         0.702 |
| 342015 | jira-54841  |     9704.932 |         0.702 |
| 343158 | caagc-24526 |    15851.365 |         0.702 |
| 343505 | jira-61953  |     3742.588 |         0.702 |
| 335986 | jira-52059  |       11.705 |         0.702 |
| 336174 | jira-58513  |      871.966 |         0.702 |
| 336209 | jira-63310  |     1120.215 |         0.702 |
| 336313 | jira-63373  |     1304.606 |         0.702 |
| 336423 | jira-63254  |     1666.626 |         0.702 |
| 336463 | jira-58603  |     1918.391 |         0.702 |
| 337804 | jira-54424  |     4102.753 |         0.702 |
| 338875 | jira-42712  |     9639.619 |         0.702 |
| 339368 | jira-32015  |    10073.575 |         0.702 |
| 359032 | jira-51823  |       21.990 |         0.702 |
| 359090 | jira-53754  |       65.586 |         0.702 |
| 359533 | jira-32498  |        1.444 |         0.702 |
| 359742 | jira-55522  |       62.979 |         0.702 |
| 362158 | jira-60618  |       72.491 |         0.702 |
| 362875 | caagc-32036 |      176.345 |         0.702 |
| 363226 | jira-47923  |        4.357 |         0.702 |
| 326606 | caagc-22953 |       20.725 |         0.702 |
| 326708 | caagc-49368 |       67.867 |         0.702 |
| 327602 | jira-57479  |       13.990 |         0.702 |
| 327885 | jira-18358  |       27.646 |         0.702 |
| 328245 | jira-58781  |     1104.079 |         0.702 |
| 328689 | jira-58463  |      551.381 |         0.702 |
| 321313 | jira-44444  |       21.113 |         0.702 |
| 322446 | jira-54257  |        4.330 |         0.702 |
| 322560 | jira-54269  |        7.816 |         0.702 |
| 322702 | jira-40855  |     4064.491 |         0.702 |
| 322872 | caagc-48916 |       19.060 |         0.702 |
| 323172 | caagc-26096 |       11.060 |         0.702 |
| 323395 | jira-58267  |      120.147 |         0.702 |
| 324248 | jira-43828  |      203.261 |         0.702 |
| 324350 | caagc-28459 |      307.966 |         0.702 |
| 325101 | jira-58417  |     5381.931 |         0.702 |
| 325189 | jira-58461  |      723.525 |         0.702 |
| 330383 | jira-59216  |     2742.915 |         0.702 |
| 330700 | jira-55648  |     8190.026 |         0.702 |
| 349281 | jira-57437  |    19002.569 |         0.702 |
| 349297 | jira-62661  |    19001.324 |         0.702 |
| 351060 | jira-19153  |    29169.501 |         0.702 |
| 351477 | jira-37321  |   789627.228 |         0.702 |
| 351613 | jira-2094   |   789669.364 |         0.702 |
| 351733 | jira-58523  |   790165.575 |         0.702 |
| 354342 | jira-60352  |       93.368 |         0.702 |
| 354842 | jira-64561  |     2086.753 |         0.702 |
| 356424 | jira-60900  |      496.142 |         0.702 |
| 356425 | jira-42002  |      440.697 |         0.702 |
| 357386 | jira-61592  |      861.668 |         0.702 |
| 357885 | jira-46066  |     1511.044 |         0.702 |
| 344515 | jira-64019  |     7943.390 |         0.702 |
| 346479 | jira-43416  |    16619.747 |         0.702 |
| 346622 | jira-57567  |    16886.887 |         0.702 |
| 346986 | jira-55894  |    13538.720 |         0.702 |
| 347461 | jira-49827  |    18116.731 |         0.702 |
| 347636 | caagc-47800 |    13049.172 |         0.702 |
| 347674 | jira-63737  |    12750.067 |         0.702 |
| 347815 | jira-45083  |    16227.904 |         0.702 |
| 345333 | jira-55591  |     8125.929 |         0.703 |
| 346368 | jira-56981  |    16305.276 |         0.703 |
| 347100 | jira-34304  |    17871.236 |         0.703 |
| 347341 | jira-52936  |    18184.619 |         0.703 |
| 347549 | jira-58777  |    13669.468 |         0.703 |
| 347848 | jira-36715  |    16208.763 |         0.703 |
| 348306 | jira-52290  |    12903.189 |         0.703 |
| 321132 | jira-38104  |       19.682 |         0.703 |
| 323209 | caagc-160   |       10.256 |         0.703 |
| 323827 | caagc-47906 |       24.102 |         0.703 |
| 324255 | jira-43517  |      232.226 |         0.703 |
| 363606 | jira-47537  |        2.984 |         0.703 |
| 364852 | jira-11121  |        2.385 |         0.703 |
| 364958 | jira-11127  |       14.411 |         0.703 |
| 339795 | caagc-26425 |     9613.006 |         0.703 |
| 340776 | jira-56566  |     4342.910 |         0.703 |
| 342695 | jira-57668  |    11872.443 |         0.703 |
| 343062 | caagc-57643 |    15624.719 |         0.703 |
| 343228 | jira-40668  |    11438.580 |         0.703 |
| 343231 | caagc-35693 |    11423.050 |         0.703 |
| 343404 | jira-55596  |    10289.025 |         0.703 |
| 343503 | jira-61963  |     3716.489 |         0.703 |
| 325715 | jira-12352  |      402.370 |         0.703 |
| 326921 | jira-58210  |      419.825 |         0.703 |
| 327111 | caagc-43397 |      211.225 |         0.703 |
| 327496 | jira-43718  |        9.742 |         0.703 |
| 327771 | jira-51624  |       51.760 |         0.703 |
| 327886 | jira-18933  |       28.220 |         0.703 |
| 359361 | jira-64941  |        4.310 |         0.703 |
| 359616 | jira-31404  |        3.316 |         0.703 |
| 360164 | jira-64853  |        3.715 |         0.703 |
| 361284 | caagc-51237 |       29.727 |         0.703 |
| 361288 | jira-55266  |        4.043 |         0.703 |
| 361691 | jira-49560  |       25.032 |         0.703 |
| 363207 | jira-47890  |       12.584 |         0.703 |
| 354234 | jira-62746  |      138.792 |         0.703 |
| 355643 | jira-49141  |     4948.881 |         0.703 |
| 356578 | jira-55181  |      401.672 |         0.703 |
| 356941 | jira-58701  |      301.594 |         0.703 |
| 357841 | jira-64827  |     5306.768 |         0.703 |
| 357949 | jira-50247  |     1798.542 |         0.703 |
| 331662 | jira-44096  |     8912.325 |         0.703 |
| 332386 | jira-59646  |   773926.084 |         0.703 |
| 349593 | jira-59783  |    18512.865 |         0.703 |
| 349809 | jira-55380  |    19596.069 |         0.703 |
| 349937 | jira-42570  |    19919.018 |         0.703 |
| 350023 | caagc-35633 |    19838.364 |         0.703 |
| 351181 | jira-62166  |    29610.790 |         0.703 |
| 351701 | jira-58516  |   789985.129 |         0.703 |
| 351746 | jira-58544  |   790219.986 |         0.703 |
| 352707 | jira-60944  |       20.966 |         0.703 |
| 352814 | jira-25036  |       62.390 |         0.703 |
| 349695 | jira-51618  |    19004.435 |         0.704 |
| 349762 | jira-59775  |    19314.440 |         0.704 |
| 352901 | jira-58972  |        2.320 |         0.704 |
| 353029 | jira-41661  |      110.814 |         0.704 |
| 325702 | jira-43975  |      470.403 |         0.704 |
| 326619 | jira-53182  |       11.405 |         0.704 |
| 328756 | jira-58431  |      633.239 |         0.704 |
| 328983 | jira-58925  |      618.859 |         0.704 |
| 322216 | jira-58105  |       64.986 |         0.704 |
| 322365 | jira-49377  |       64.102 |         0.704 |
| 322420 | jira-49373  |       20.527 |         0.704 |
| 322549 | jira-58145  |       61.440 |         0.704 |
| 323500 | jira-58293  |       27.060 |         0.704 |
| 324161 | jira-58385  |      103.325 |         0.704 |
| 324784 | jira-58427  |      845.607 |         0.704 |
| 325179 | caagc-21833 |     4826.056 |         0.704 |
| 335869 | jira-52940  |       29.956 |         0.704 |
| 336153 | jira-63212  |      683.136 |         0.704 |
| 336719 | jira-43194  |        8.852 |         0.704 |
| 338014 | caagc-26509 |     8410.468 |         0.704 |
| 338780 | jira-57249  |     9519.296 |         0.704 |
| 339512 | jira-28312  |    10166.026 |         0.704 |
| 345265 | jira-55835  |     8280.438 |         0.704 |
| 347491 | jira-58590  |    13795.182 |         0.704 |
| 348708 | jira-53347  |    18160.512 |         0.704 |
| 339606 | caagc-41944 |    10005.478 |         0.704 |
| 339974 | jira-55713  |     9022.991 |         0.704 |
| 342042 | jira-57422  |     9806.729 |         0.704 |
| 342722 | jira-55170  |    11778.058 |         0.704 |
| 363817 | jira-58500  |      327.322 |         0.704 |
| 364457 | caagc-35507 |        3.836 |         0.704 |
| 365237 | jira-55501  |        7.590 |         0.704 |
| 331811 | jira-59589  |     5551.331 |         0.704 |
| 359502 | jira-53969  |       18.312 |         0.704 |
| 360240 | jira-56775  |        8.217 |         0.704 |
| 360319 | jira-45508  |       11.982 |         0.704 |
| 354099 | jira-48233  |      438.541 |         0.704 |
| 354549 | jira-60366  |     1710.417 |         0.704 |
| 354841 | jira-64565  |     2085.963 |         0.704 |
| 355446 | jira-53163  |      387.235 |         0.704 |
| 355762 | jira-56119  |      628.724 |         0.704 |
| 357106 | jira-52228  |      838.974 |         0.704 |
| 357618 | caagc-37341 |     1195.894 |         0.704 |
| 357692 | jira-56623  |     1206.343 |         0.704 |
| 357420 | jira-43755  |      905.975 |         0.705 |
| 358068 | caagc-28121 |     2246.166 |         0.705 |
| 340357 | jira-63088  |     7515.096 |         0.705 |
| 343266 | jira-24196  |    11415.317 |         0.705 |
| 343733 | jira-57642  |       22.073 |         0.705 |
| 343946 | jira-42820  |       27.385 |         0.705 |
| 344158 | jira-47863  |        7.884 |         0.705 |
| 320843 | caagc-47196 |       12.725 |         0.705 |
| 321185 | jira-43201  |       27.517 |         0.705 |
| 321288 | caagc-10574 |        6.293 |         0.705 |
| 321767 | jira-56461  |       75.920 |         0.705 |
| 322520 | caagc-37199 |       22.232 |         0.705 |
| 322729 | jira-58207  |       21.851 |         0.705 |
| 323074 | jira-52684  |        7.136 |         0.705 |
| 324386 | jira-43935  |      437.809 |         0.705 |
| 325049 | jira-58422  |     1498.399 |         0.705 |
| 325153 | caagc-35494 |     5113.191 |         0.705 |
| 350801 | jira-58516  |    27988.373 |         0.705 |
| 352251 | jira-4028   |        3.980 |         0.705 |
| 352504 | jira-54799  |        3.218 |         0.705 |
| 352696 | jira-57998  |        4.414 |         0.705 |
| 353156 | jira-54103  |       96.409 |         0.705 |
| 327506 | caagc-14998 |       40.803 |         0.705 |
| 327612 | caagc-47184 |       26.222 |         0.705 |
| 329134 | jira-58941  |       16.810 |         0.705 |
| 329497 | caagc-37371 |       62.144 |         0.705 |
| 345033 | jira-50386  |     8003.941 |         0.705 |
| 345423 | jira-43362  |     4514.089 |         0.705 |
| 345521 | jira-64066  |     4880.009 |         0.705 |
| 345789 | jira-64057  |     9897.945 |         0.705 |
| 346258 | jira-64066  |    11642.680 |         0.705 |
| 346580 | jira-34051  |    16996.915 |         0.705 |
| 346994 | jira-56071  |    13582.375 |         0.705 |
| 347272 | jira-63142  |    18223.284 |         0.705 |
| 347731 | jira-58781  |    12633.094 |         0.705 |
| 336820 | jira-61247  |      313.670 |         0.705 |
| 360222 | jira-53340  |       10.871 |         0.705 |
| 360442 | caagc-46319 |       24.484 |         0.705 |
| 361501 | caagc-24284 |       25.677 |         0.705 |
| 362303 | jira-19826  |        7.361 |         0.705 |
| 362329 | jira-58919  |       19.411 |         0.705 |
| 363289 | jira-49081  |      219.311 |         0.705 |
| 363440 | jira-52045  |     1418.449 |         0.705 |
| 364792 | jira-64958  |       25.816 |         0.705 |
| 364837 | jira-41745  |        4.511 |         0.705 |
| 364932 | jira-26605  |        5.108 |         0.705 |
| 365119 | jira-49093  |        2.465 |         0.705 |
| 365141 | jira-65361  |       22.669 |         0.705 |
| 330634 | jira-58422  |     8516.801 |         0.705 |
| 331320 | jira-59408  |    10043.562 |         0.705 |
| 331426 | jira-59701  |     9520.750 |         0.705 |
| 330349 | jira-59192  |     2644.657 |         0.706 |
| 331495 | jira-59444  |     8615.617 |         0.706 |
| 331673 | caagc-51951 |     4670.963 |         0.706 |
| 334158 | jira-52095  |    19808.095 |         0.706 |
| 344772 | jira-57648  |     3811.133 |         0.706 |
| 345612 | jira-51981  |     9219.755 |         0.706 |
| 346245 | caagc-10569 |    11621.647 |         0.706 |
| 346458 | jira-51767  |    16637.323 |         0.706 |
| 346833 | jira-49840  |    13105.417 |         0.706 |
| 348227 | jira-56789  |    12528.781 |         0.706 |
| 348239 | jira-56960  |    12595.716 |         0.706 |
| 320631 | caagc-37243 |        8.097 |         0.706 |
| 320913 | caagc-10596 |       20.352 |         0.706 |
| 321923 | jira-55629  |       18.794 |         0.706 |
| 322072 | jira-53873  |       70.411 |         0.706 |
| 322472 | caagc-22328 |       68.080 |         0.706 |
| 324502 | caagc-3273  |     5075.485 |         0.706 |
| 325205 | jira-58442  |      597.202 |         0.706 |
| 354659 | jira-64532  |     1826.972 |         0.706 |
| 354713 | caagc-47906 |     1713.510 |         0.706 |
| 354755 | jira-42461  |     1715.362 |         0.706 |
| 355545 | jira-59401  |     1107.586 |         0.706 |
| 356952 | jira-55380  |      304.801 |         0.706 |
| 357229 | jira-52764  |     1316.785 |         0.706 |
| 357691 | jira-64807  |     1215.832 |         0.706 |
| 340297 | jira-62681  |     7593.433 |         0.706 |
| 343735 | jira-56399  |        2.840 |         0.706 |
| 325351 | jira-53211  |      603.974 |         0.706 |
| 326968 | jira-58289  |     4303.733 |         0.706 |
| 329710 | jira-38411  |       12.314 |         0.706 |
| 349108 | jira-59641  |    14999.959 |         0.706 |
| 351197 | jira-64137  |    29565.116 |         0.706 |
| 352882 | jira-52765  |        4.136 |         0.706 |
| 353172 | caagc-44208 |       37.738 |         0.706 |
| 353197 | jira-34271  |       10.525 |         0.706 |
| 363587 | jira-64337  |        2.057 |         0.706 |
| 363814 | jira-58544  |      301.518 |         0.706 |
| 365088 | jira-65275  |       65.503 |         0.706 |
| 335814 | jira-54021  |       18.445 |         0.706 |
| 337486 | jira-19221  |     8819.308 |         0.706 |
| 337906 | jira-32196  |     4306.758 |         0.706 |
| 338457 | jira-44596  |     8975.977 |         0.706 |
| 338752 | jira-41643  |     9423.364 |         0.706 |
| 338800 | jira-51581  |     9545.209 |         0.706 |
| 359669 | jira-61504  |        6.659 |         0.706 |
| 360387 | jira-29446  |       90.885 |         0.706 |
| 360615 | jira-63637  |       28.268 |         0.706 |
| 360623 | jira-63637  |       15.027 |         0.706 |
| 360825 | caagc-20608 |      407.522 |         0.706 |
| 361233 | jira-50420  |       22.327 |         0.706 |
| 361559 | jira-63844  |      176.155 |         0.706 |
| 361993 | jira-56387  |       19.100 |         0.706 |
| 358925 | jira-10599  |       23.959 |         0.707 |
| 361195 | jira-56776  |      204.124 |         0.707 |
| 362096 | jira-49206  |       18.719 |         0.707 |
| 362515 | jira-59430  |       62.756 |         0.707 |
| 362840 | caagc-6604  |       12.577 |         0.707 |
| 363281 | jira-58295  |      191.971 |         0.707 |
| 325454 | jira-25750  |      499.377 |         0.707 |
| 326903 | jira-55297  |      398.013 |         0.707 |
| 327035 | jira-58722  |       64.696 |         0.707 |
| 329250 | jira-38613  |       87.953 |         0.707 |
| 320825 | caagc-35316 |       65.187 |         0.707 |
| 321229 | jira-32522  |        7.133 |         0.707 |
| 321421 | caagc-44174 |       24.040 |         0.707 |
| 321641 | jira-9557   |       12.656 |         0.707 |
| 322179 | jira-39931  |       66.304 |         0.707 |
| 323282 | jira-58186  |        6.749 |         0.707 |
| 323998 | jira-57560  |      830.294 |         0.707 |
| 324151 | jira-44219  |       75.705 |         0.707 |
| 325040 | jira-58420  |     1571.580 |         0.707 |
| 330156 | jira-58990  |     2206.667 |         0.707 |
| 330367 | jira-58417  |     2711.430 |         0.707 |
| 330894 | jira-57239  |     3708.531 |         0.707 |
| 331525 | jira-59467  |     8643.630 |         0.707 |
| 331684 | jira-59581  |     4667.414 |         0.707 |
| 347003 | jira-1566   |    13543.456 |         0.707 |
| 347144 | jira-48719  |    17922.608 |         0.707 |
| 339903 | jira-37919  |     9095.863 |         0.707 |
| 339979 | caagc-53448 |     9080.632 |         0.707 |
| 342160 | jira-53955  |     9623.037 |         0.707 |
| 343348 | jira-11181  |    11110.928 |         0.707 |
| 343400 | jira-58584  |    10506.701 |         0.707 |
| 343884 | jira-41886  |       19.667 |         0.707 |
| 344119 | jira-54597  |       11.994 |         0.707 |
| 354067 | jira-47585  |      395.106 |         0.707 |
| 354150 | jira-59370  |      129.385 |         0.707 |
| 354448 | jira-59815  |      913.851 |         0.707 |
| 357110 | caagc-37243 |      888.270 |         0.707 |
| 357470 | jira-54943  |     1009.211 |         0.707 |
| 335793 | jira-11774  |       11.258 |         0.707 |
| 336034 | caagc-57212 |       11.464 |         0.707 |
| 336144 | jira-46234  |      611.732 |         0.707 |
| 336340 | jira-58525  |     1377.756 |         0.707 |
| 336750 | jira-63414  |        5.104 |         0.707 |
| 337924 | jira-47914  |     4349.587 |         0.707 |
| 338444 | caagc-7737  |     8971.141 |         0.707 |
| 338565 | jira-56944  |     9302.328 |         0.707 |
| 339147 | jira-57269  |     9910.566 |         0.707 |
| 349966 | jira-44169  |    19849.769 |         0.707 |
| 350698 | jira-58497  |    27304.403 |         0.707 |
| 351220 | jira-60098  |    29591.983 |         0.707 |
| 351569 | jira-59980  |   789681.858 |         0.707 |
| 351768 | jira-46366  |   790411.783 |         0.707 |
| 351776 | jira-58558  |   790440.430 |         0.707 |
| 352671 | jira-64314  |       15.111 |         0.707 |
| 353111 | jira-57965  |       94.487 |         0.707 |
| 353390 | jira-52563  |       47.649 |         0.707 |
| 349069 | jira-60964  |    19201.774 |         0.708 |
| 349311 | jira-45206  |    18983.329 |         0.708 |
| 349316 | jira-45186  |    19000.412 |         0.708 |
| 349323 | caagc-37287 |    18978.561 |         0.708 |
| 351817 | jira-49806  |   790596.481 |         0.708 |
| 352037 | jira-38181  |   787568.923 |         0.708 |
| 352683 | jira-64417  |       77.213 |         0.708 |
| 352894 | jira-52757  |       10.602 |         0.708 |
| 353180 | caagc-44192 |      106.038 |         0.708 |
| 353386 | jira-60107  |       70.980 |         0.708 |
| 339553 | jira-50574  |    10113.805 |         0.708 |
| 339798 | jira-63611  |     9667.443 |         0.708 |
| 340430 | jira-62919  |     7836.514 |         0.708 |
| 340570 | jira-59172  |     8082.907 |         0.708 |
| 340602 | jira-56595  |     3963.316 |         0.708 |
| 341414 | jira-47520  |     9035.102 |         0.708 |
| 341712 | jira-56657  |     9571.964 |         0.708 |
| 341939 | jira-57072  |     9566.863 |         0.708 |
| 342854 | caagc-37242 |    11378.147 |         0.708 |
| 342997 | jira-58027  |    15565.412 |         0.708 |
| 343950 | jira-42820  |       67.771 |         0.708 |
| 344062 | jira-47251  |       10.008 |         0.708 |
| 320661 | caagc-28125 |       28.292 |         0.708 |
| 320819 | caagc-44478 |       68.156 |         0.708 |
| 321038 | jira-39356  |       19.662 |         0.708 |
| 321182 | jira-50635  |        2.583 |         0.708 |
| 321889 | jira-55221  |      133.438 |         0.708 |
| 323138 | jira-41451  |      107.625 |         0.708 |
| 323792 | jira-58303  |       63.324 |         0.708 |
| 324140 | jira-44470  |       25.261 |         0.708 |
| 324980 | jira-58430  |     1698.637 |         0.708 |
| 325019 | jira-28947  |     1613.328 |         0.708 |
| 358827 | caagc-18069 |     2076.411 |         0.708 |
| 359297 | jira-49716  |        5.845 |         0.708 |
| 359404 | jira-11778  |       11.777 |         0.708 |
| 359449 | jira-54430  |        4.095 |         0.708 |
| 359677 | jira-53736  |        7.992 |         0.708 |
| 361238 | jira-57240  |       62.092 |         0.708 |
| 362009 | jira-45501  |        7.907 |         0.708 |
| 362172 | jira-63785  |       10.177 |         0.708 |
| 362378 | jira-56541  |       10.604 |         0.708 |
| 325762 | jira-58614  |       64.982 |         0.708 |
| 329015 | jira-49726  |      411.435 |         0.708 |
| 329553 | jira-48774  |       24.799 |         0.708 |
| 344398 | jira-64003  |        8.168 |         0.708 |
| 345956 | jira-64115  |    10602.320 |         0.708 |
| 345984 | caagc-44241 |    10718.021 |         0.708 |
| 346017 | jira-53340  |    10843.110 |         0.708 |
| 346991 | jira-49825  |    13526.101 |         0.708 |
| 347033 | jira-49830  |    17624.331 |         0.708 |
| 347501 | jira-58591  |    13788.922 |         0.708 |
| 347722 | jira-49836  |    12620.890 |         0.708 |
| 348545 | jira-58784  |    17667.384 |         0.708 |
| 348747 | jira-47205  |    18276.651 |         0.708 |
