+-------------------------------------------------------+
| Section                                               |
+-------------------------------------------------------+
| ART/TML --------------------------------------------- |
+-------------------------------------------------------+
+--------------+---------------------+---------------------+
| Proc Version | Timebox Start       | Timebox End         |
+--------------+---------------------+---------------------+
| 1.1a         | 2019-04-02 13:00:00 | 2019-04-02 22:00:00 |
+--------------+---------------------+---------------------+
+-------+-------------+--------------+---------------+
| ident | xref_id     | pending_time | reaction_time |
| 31296 | jira-18201  |        0.080 |         2.992 |
| 31262 | jira-18164  |        0.172 |         3.001 |
| 30482 | caagc-51500 |        0.086 |         3.003 |
| 30681 | jira-17927  |        0.056 |         3.004 |
| 30650 | jira-17902  |        0.057 |         3.008 |
| 30483 | caagc-51502 |        0.204 |         3.011 |
| 30648 | jira-17900  |        0.021 |         3.012 |
| 31641 | jira-18542  |        0.200 |         3.012 |
| 30947 | jira-17992  |        0.033 |         3.014 |
| 31449 | jira-18356  |        0.187 |         3.015 |
| 31464 | jira-18363  |        0.206 |         3.016 |
| 30948 | jira-17884  |        0.040 |         3.019 |
| 30651 | jira-17899  |        0.221 |         3.023 |
| 30991 | jira-17857  |        0.223 |         3.025 |
| 31023 | jira-17865  |        0.056 |         3.026 |
| 30704 | jira-17951  |        0.348 |         3.027 |
| 31394 | jira-18295  |        0.102 |         3.027 |
| 31281 | jira-18180  |        0.278 |         3.028 |
| 31348 | jira-18253  |        0.034 |         3.028 |
| 31272 | jira-18176  |        0.154 |         3.033 |
| 30512 | caagc-51501 |        0.203 |         3.036 |
| 30640 | jira-17884  |        0.156 |         3.040 |
| 31820 | jira-18360  |        0.010 |         3.040 |
| 31616 | jira-18517  |        0.089 |         3.041 |
| 31486 | jira-18387  |        0.057 |         3.050 |
| 31639 | jira-18540  |        0.340 |         3.052 |
| 30537 | caagc-51496 |        0.059 |         3.055 |
| 30737 | jira-17989  |        0.314 |         3.059 |
| 31329 | jira-18230  |        0.011 |         3.061 |
| 31270 | jira-18172  |        0.175 |         3.063 |
| 30896 | jira-18040  |        0.202 |         3.068 |
| 31451 | jira-18352  |        0.193 |         3.075 |
| 31154 | caagc-51513 |        0.103 |         3.076 |
| 31795 | jira-18155  |        0.060 |         3.076 |
| 31555 | jira-18454  |        0.265 |         3.088 |
| 31760 | jira-18111  |        0.953 |         3.091 |
| 31309 | jira-18210  |        0.433 |         3.097 |
| 30627 | jira-17879  |        0.105 |         3.105 |
| 30597 | jira-17846  |        0.070 |         3.106 |
| 30924 | jira-17966  |        0.164 |         3.107 |
| 31040 | jira-18095  |        0.179 |         3.108 |
| 30572 | caagc-51476 |        0.007 |         3.110 |
| 30685 | jira-17934  |        0.026 |         3.111 |
| 30875 | jira-17872  |        0.043 |         3.115 |
| 31448 | jira-18348  |        0.419 |         3.115 |
| 30812 | jira-18064  |        0.256 |         3.118 |
| 31320 | jira-18216  |        0.082 |         3.118 |
| 31669 | jira-18568  |        0.048 |         3.120 |
| 30718 | jira-17965  |        0.190 |         3.121 |
| 31025 | jira-17913  |        0.164 |         3.124 |
| 30871 | jira-17905  |        0.136 |         3.128 |
| 31241 | jira-18145  |        0.014 |         3.129 |
| 30925 | jira-17995  |        0.256 |         3.133 |
| 31800 | jira-18573  |        0.507 |         3.134 |
| 30634 | jira-17874  |        0.239 |         3.139 |
| 31417 | jira-18318  |        0.064 |         3.139 |
| 31743 | jira-18239  |        0.009 |         3.141 |
| 31380 | jira-18277  |        0.040 |         3.145 |
| 30860 | jira-17847  |        0.263 |         3.146 |
| 30633 | jira-17883  |        0.036 |         3.149 |
| 30754 | jira-18003  |        0.028 |         3.151 |
| 31107 | caagc-51510 |        0.027 |         3.152 |
| 30790 | jira-18045  |        0.009 |         3.155 |
| 30862 | jira-17970  |        0.044 |         3.156 |
| 31445 | jira-18349  |        0.092 |         3.159 |
| 31541 | jira-18443  |        0.094 |         3.169 |
| 31363 | jira-18264  |        0.123 |         3.178 |
| 30913 | jira-17903  |        0.364 |         3.179 |
| 31277 | jira-18179  |        0.211 |         3.180 |
| 31109 | caagc-51487 |        0.045 |         3.182 |
| 31275 | jira-18177  |        0.278 |         3.184 |
| 31224 | jira-18123  |        0.138 |         3.190 |
| 31260 | jira-18162  |        0.198 |         3.194 |
| 31493 | jira-18391  |        0.238 |         3.196 |
| 30635 | jira-17888  |        0.330 |         3.200 |
| 31264 | jira-18165  |        0.141 |         3.212 |
| 30613 | jira-17861  |        0.288 |         3.216 |
| 30861 | jira-18043  |        0.092 |         3.218 |
| 30789 | jira-18044  |        0.008 |         3.225 |
| 31454 | jira-18343  |        0.304 |         3.237 |
| 30864 | jira-17856  |        0.035 |         3.239 |
| 30715 | jira-17961  |        0.278 |         3.244 |
| 31265 | jira-18166  |        0.041 |         3.244 |
| 30568 | caagc-51470 |        0.042 |         3.248 |
| 31550 | jira-18455  |        0.068 |         3.252 |
| 30598 | jira-17847  |        0.204 |         3.261 |
| 30744 | jira-17998  |        0.159 |         3.280 |
| 30481 | caagc-51508 |        0.075 |         3.285 |
| 30890 | jira-18032  |        0.214 |         3.285 |
| 30755 | jira-18005  |        0.028 |         3.289 |
| 30660 | jira-17906  |        0.190 |         3.294 |
| 31644 | jira-18545  |        0.032 |         3.294 |
| 31337 | jira-18238  |        0.008 |         3.297 |
| 30711 | jira-17960  |        0.194 |         3.300 |
| 31310 | jira-18212  |        0.038 |         3.302 |
| 30581 | caagc-51478 |        0.089 |         3.305 |
| 31108 | caagc-51493 |        0.155 |         3.308 |
| 30892 | jira-18035  |        0.357 |         3.317 |
| 31576 | jira-18477  |        0.079 |         3.329 |
| 31785 | jira-18277  |        0.016 |         3.329 |
| 31261 | jira-18160  |        0.258 |         3.338 |
| 30474 | caagc-51496 |        0.098 |         3.345 |
| 30682 | jira-17933  |        0.337 |         3.366 |
| 30652 | jira-17896  |        0.141 |         3.367 |
| 30649 | jira-17895  |        0.233 |         3.369 |
| 31318 | jira-18218  |        0.376 |         3.369 |
| 31397 | jira-18302  |        0.037 |         3.372 |
| 30759 | jira-18010  |        0.082 |         3.381 |
| 31291 | jira-18194  |        0.233 |         3.381 |
| 30785 | jira-18035  |        0.166 |         3.389 |
| 31399 | jira-18303  |        0.566 |         3.395 |
| 30920 | jira-17878  |        0.467 |         3.398 |
| 30538 | caagc-51472 |        0.062 |         3.401 |
| 31176 | caagc-51472 |        0.008 |         3.405 |
| 31218 | jira-18124  |        0.089 |         3.408 |
| 30492 | caagc-51506 |        0.077 |         3.411 |
| 31364 | jira-18266  |        0.142 |         3.424 |
| 31357 | jira-18257  |        0.323 |         3.426 |
| 31567 | jira-18470  |        0.202 |         3.426 |
| 31267 | jira-18169  |        0.367 |         3.430 |
| 31020 | jira-18045  |        0.012 |         3.437 |
| 30883 | jira-17854  |        0.180 |         3.439 |
| 31354 | jira-18248  |        0.168 |         3.439 |
| 31258 | jira-18163  |        0.080 |         3.447 |
| 31740 | jira-18099  |        0.376 |         3.447 |
| 31817 | jira-18358  |        0.105 |         3.447 |
| 31226 | jira-18127  |        0.176 |         3.454 |
| 30567 | caagc-51504 |        0.008 |         3.456 |
| 31665 | jira-18564  |        0.118 |         3.456 |
| 30644 | jira-17894  |        0.074 |         3.458 |
| 32082 | jira-18350  |        0.013 |         3.458 |
| 31246 | jira-18142  |        0.188 |         3.461 |
| 29106 | caagc-51176 |       24.153 |         3.464 |
| 30762 | jira-18013  |        0.008 |         3.465 |
| 31289 | jira-18191  |        0.215 |         3.466 |
| 31168 | caagc-51489 |        0.008 |         3.468 |
| 31286 | jira-18188  |        0.017 |         3.468 |
| 30502 | caagc-51513 |        0.016 |         3.470 |
| 31536 | jira-18435  |        0.644 |         3.470 |
| 30951 | jira-18070  |        0.041 |         3.471 |
| 30858 | jira-18072  |        0.365 |         3.472 |
| 30922 | jira-17910  |        0.271 |         3.472 |
| 31321 | jira-18219  |        0.399 |         3.472 |
| 31249 | jira-18153  |        0.683 |         3.487 |
| 31656 | jira-18558  |        0.068 |         3.489 |
| 32085 | jira-18386  |        0.012 |         3.490 |
| 31244 | jira-18148  |        0.027 |         3.491 |
| 31755 | jira-18591  |        0.018 |         3.494 |
| 30454 | caagc-46048 |        0.574 |         3.495 |
| 31209 | jira-18109  |        0.176 |         3.501 |
| 30642 | jira-17892  |        0.236 |         3.504 |
| 31250 | jira-18152  |        0.177 |         3.523 |
| 31579 | jira-18481  |        0.095 |         3.523 |
| 30941 | jira-17983  |        0.048 |         3.526 |
| 30846 | jira-17904  |        0.111 |         3.527 |
| 31273 | jira-18171  |        0.395 |         3.531 |
| 31598 | jira-18499  |        0.418 |         3.531 |
| 31638 | jira-18539  |        0.024 |         3.531 |
| 31221 | jira-18120  |        0.175 |         3.538 |
| 31782 | jira-18184  |        0.311 |         3.539 |
| 30867 | jira-17952  |        0.374 |         3.544 |
| 31199 | jira-18102  |        0.108 |         3.545 |
| 31279 | jira-18181  |        0.239 |         3.546 |
| 30874 | jira-17968  |        0.217 |         3.548 |
| 31381 | jira-18283  |        0.286 |         3.555 |
| 30455 | caagc-51505 |        0.525 |         3.567 |
| 31104 | caagc-51491 |        0.042 |         3.571 |
| 30876 | jira-17930  |        0.515 |         3.573 |
| 30564 | caagc-51501 |        0.513 |         3.575 |
| 30956 | jira-17964  |        0.253 |         3.578 |
| 31744 | jira-18424  |        0.012 |         3.580 |
| 30657 | jira-17908  |        0.222 |         3.582 |
| 31167 | caagc-51494 |        0.008 |         3.582 |
| 31251 | jira-18154  |        0.173 |         3.582 |
| 30587 | caagc-51488 |        0.014 |         3.589 |
| 31259 | jira-18159  |        0.228 |         3.589 |
| 32081 | jira-18451  |        0.011 |         3.593 |
| 30882 | jira-18064  |        0.232 |         3.594 |
| 30696 | jira-17949  |        0.041 |         3.598 |
| 30691 | jira-17946  |        0.018 |         3.601 |
| 31016 | jira-18046  |        0.107 |         3.605 |
| 30475 | caagc-51509 |        0.010 |         3.610 |
| 30618 | jira-17866  |        0.163 |         3.614 |
| 30677 | jira-17921  |        0.053 |         3.615 |
| 30758 | jira-18001  |        0.100 |         3.624 |
| 31205 | jira-18108  |        0.252 |         3.624 |
| 31335 | jira-18235  |        0.091 |         3.626 |
| 31307 | jira-18208  |        0.262 |         3.647 |
| 31762 | jira-18567  |        0.029 |         3.654 |
| 30752 | jira-18004  |        0.047 |         3.655 |
| 30656 | jira-17904  |        0.203 |         3.659 |
| 30675 | jira-17926  |        0.099 |         3.660 |
| 31670 | jira-18571  |        0.142 |         3.665 |
| 30580 | caagc-51475 |        0.015 |         3.677 |
| 30683 | jira-17930  |        0.228 |         3.685 |
| 32008 | jira-18465  |        0.010 |         3.687 |
| 30847 | jira-17991  |        0.014 |         3.690 |
| 32084 | jira-18534  |        0.012 |         3.690 |
| 30946 | jira-18077  |        0.027 |         3.693 |
| 30855 | jira-18076  |        0.154 |         3.697 |
| 30678 | jira-17928  |        0.095 |         3.702 |
| 31580 | jira-18480  |        0.228 |         3.705 |
| 30617 | jira-17865  |        0.273 |         3.716 |
| 30626 | jira-17876  |        0.157 |         3.718 |
| 30577 | caagc-51492 |        0.650 |         3.719 |
| 29799 | caagc-46626 |        0.010 |         3.721 |
| 31269 | jira-18168  |        0.469 |         3.721 |
| 30723 | jira-17969  |        0.127 |         3.725 |
| 30565 | caagc-51507 |        0.434 |         3.727 |
| 30596 | jira-17845  |        0.217 |         3.728 |
| 30534 | caagc-51470 |        0.240 |         3.738 |
| 30940 | jira-18001  |        0.280 |         3.756 |
| 30907 | jira-17936  |        0.295 |         3.758 |
| 31255 | jira-18150  |        0.044 |         3.760 |
| 31204 | jira-18105  |        0.119 |         3.765 |
| 31271 | jira-18173  |        0.398 |         3.778 |
| 31015 | jira-17851  |        0.025 |         3.787 |
| 31749 | jira-18166  |        0.012 |         3.793 |
| 31276 | jira-18182  |        0.306 |         3.795 |
| 31557 | jira-18456  |        0.051 |         3.798 |
| 30582 | caagc-51502 |        0.023 |         3.807 |
| 31202 | jira-18103  |        0.148 |         3.807 |
| 31344 | jira-18244  |        0.156 |         3.821 |
| 30757 | jira-18007  |        0.031 |         3.832 |
| 31597 | jira-18497  |        0.104 |         3.832 |
| 31223 | jira-18122  |        0.045 |         3.836 |
| 31752 | jira-18097  |        0.010 |         3.865 |
| 31237 | jira-18140  |       40.313 |         3.871 |
| 31535 | jira-18438  |        0.389 |         3.887 |
| 30694 | jira-17947  |        0.009 |         3.888 |
| 31317 | jira-18222  |        0.298 |         3.897 |
| 30756 | jira-18006  |        0.036 |         3.902 |
| 31252 | jira-18151  |        0.233 |         3.902 |
| 30578 | caagc-51509 |        0.158 |         3.908 |
| 30616 | jira-17868  |        0.167 |         3.908 |
| 30783 | jira-18036  |        0.196 |         3.908 |
| 30453 | caagc-51494 |        0.097 |         3.910 |
| 31254 | jira-18156  |        0.251 |         3.931 |
| 30566 | caagc-51472 |        0.030 |         3.932 |
| 31725 | jira-18585  |        0.164 |         3.932 |
| 31742 | jira-18492  |        0.040 |         3.935 |
| 31287 | jira-18189  |        0.234 |         3.940 |
| 31284 | jira-18183  |        0.133 |         3.941 |
| 31292 | jira-18190  |        0.030 |         3.946 |
| 30631 | jira-17887  |        1.867 |         3.958 |
| 31510 | jira-18411  |        0.120 |         3.962 |
| 31257 | jira-18155  |        0.310 |         3.973 |
| 30585 | caagc-46066 |        0.168 |         3.977 |
| 31748 | jira-18251  |        0.011 |         3.978 |
| 30673 | jira-17925  |        0.480 |         3.984 |
| 30639 | jira-17889  |        0.193 |         4.001 |
| 32010 | jira-18282  |        0.008 |         4.029 |
| 31294 | jira-18197  |        0.131 |         4.035 |
| 30760 | jira-18008  |        0.311 |         4.038 |
| 31312 | jira-18213  |        0.185 |         4.039 |
| 31163 | caagc-51509 |        0.051 |         4.045 |
| 31248 | jira-18149  |        0.503 |         4.046 |
| 30520 | caagc-51483 |        0.027 |         4.050 |
| 30845 | jira-17882  |        0.037 |         4.050 |
| 31217 | jira-18125  |        0.086 |         4.089 |
| 30563 | caagc-51489 |        0.116 |         4.093 |
| 30724 | jira-17974  |        0.182 |         4.093 |
| 31245 | jira-18141  |        0.180 |         4.093 |
| 31745 | jira-18204  |        0.016 |         4.103 |
| 31689 | jira-18591  |        0.063 |         4.110 |
| 30906 | jira-17916  |        0.023 |         4.116 |
| 31790 | jira-18457  |        0.389 |         4.128 |
| 31343 | jira-18250  |        0.013 |         4.129 |
| 30448 | caagc-51501 |        0.143 |         4.135 |
| 31305 | jira-18205  |        0.214 |         4.138 |
| 30506 | caagc-51491 |        0.041 |         4.149 |
| 31297 | jira-18200  |        0.293 |         4.151 |
| 30637 | jira-17882  |        0.237 |         4.159 |
| 30753 | jira-18000  |        0.196 |         4.164 |
| 30679 | jira-17929  |        0.141 |         4.179 |
| 31301 | jira-18199  |        0.222 |         4.180 |
| 30586 | caagc-51490 |        0.503 |         4.185 |
| 30531 | caagc-51473 |        0.146 |         4.192 |
| 31274 | jira-18175  |        0.350 |         4.194 |
| 30894 | jira-17956  |        0.146 |         4.206 |
| 30671 | jira-17923  |        0.320 |         4.211 |
| 30559 | caagc-51500 |        0.209 |         4.239 |
| 30676 | jira-17924  |        0.100 |         4.253 |
| 31239 | jira-18139  |        0.392 |         4.261 |
| 30562 | caagc-51480 |        0.134 |         4.275 |
| 30530 | caagc-51514 |        0.250 |         4.289 |
| 31295 | jira-18193  |        0.135 |         4.304 |
| 30891 | jira-17877  |        0.034 |         4.321 |
| 30787 | jira-18038  |        0.277 |         4.326 |
| 30853 | jira-17890  |        0.368 |         4.326 |
| 30852 | jira-17845  |        0.241 |         4.340 |
| 30636 | jira-17886  |        0.089 |         4.345 |
| 30477 | caagc-51504 |        0.008 |         4.349 |
| 30556 | caagc-46068 |        0.133 |         4.364 |
| 31247 | jira-18146  |        0.106 |         4.374 |
| 30579 | caagc-51481 |        0.445 |         4.380 |
| 30583 | caagc-51510 |        0.156 |         4.382 |
| 30944 | jira-18034  |        0.019 |         4.395 |
| 31509 | jira-18412  |        0.109 |         4.404 |
| 30942 | jira-18051  |        0.029 |         4.408 |
| 30680 | jira-17931  |        0.182 |         4.428 |
| 31283 | jira-18186  |        0.250 |         4.428 |
| 31505 | jira-18409  |        0.026 |         4.438 |
| 30557 | caagc-51506 |        0.019 |         4.440 |
| 30672 | jira-17916  |        0.020 |         4.445 |
| 32083 | jira-18570  |        0.042 |         4.462 |
| 30571 | caagc-51505 |        0.604 |         4.481 |
| 30674 | jira-17918  |        0.292 |         4.481 |
| 30693 | jira-17943  |        0.058 |         4.497 |
| 30761 | jira-18011  |        0.037 |         4.500 |
| 30575 | caagc-51471 |        0.153 |         4.510 |
| 30554 | caagc-51482 |        0.183 |         4.524 |
| 30561 | caagc-51483 |        0.125 |         4.532 |
| 31687 | jira-18589  |        0.037 |         4.551 |
| 30697 | jira-17944  |        0.021 |         4.558 |
| 30615 | jira-17862  |        0.186 |         4.559 |
| 30686 | jira-17932  |        0.061 |         4.574 |
| 30778 | jira-18032  |        0.291 |         4.576 |
| 30546 | caagc-51514 |        0.035 |         4.592 |
| 30687 | jira-17935  |        0.024 |         4.603 |
| 30629 | jira-17878  |        0.270 |         4.611 |
| 31173 | caagc-51503 |        0.280 |         4.635 |
| 30780 | jira-18031  |        0.029 |         4.654 |
| 31161 | caagc-46096 |        0.290 |         4.664 |
| 30469 | caagc-51513 |       40.399 |         4.675 |
| 31341 | jira-18247  |        0.009 |         4.679 |
| 30690 | jira-17940  |        0.406 |         4.708 |
| 30576 | caagc-51493 |        0.056 |         4.728 |
| 32009 | jira-18161  |        0.097 |         4.814 |
| 30473 | caagc-46066 |        0.318 |         4.817 |
| 31503 | jira-18408  |        0.044 |         4.876 |
| 30628 | jira-17881  |        0.016 |         4.908 |
| 30937 | jira-18058  |        0.269 |         4.915 |
| 30623 | jira-17870  |        0.397 |         4.922 |
| 31781 | jira-18539  |        0.012 |         4.961 |
| 30630 | jira-17877  |        0.035 |         4.970 |
| 31240 | jira-18143  |        0.455 |         4.991 |
| 30751 | jira-18002  |        0.310 |         5.005 |
| 31158 | caagc-51508 |        0.347 |         5.014 |
| 30695 | jira-17948  |        0.143 |         5.017 |
| 31332 | jira-18233  |        0.049 |         5.019 |
| 30750 | jira-17994  |        0.133 |         5.033 |
| 31159 | caagc-51498 |        0.253 |         5.061 |
| 30688 | jira-17936  |        0.402 |         5.065 |
| 31331 | jira-18234  |        0.023 |         5.096 |
| 30624 | jira-17873  |        0.312 |         5.105 |
| 31502 | jira-18402  |        0.047 |         5.126 |
| 31779 | jira-18486  |        0.018 |         5.152 |
| 31783 | jira-18292  |        0.164 |         5.154 |
| 31506 | jira-18405  |        0.425 |         5.161 |
| 30669 | jira-17920  |        0.164 |         5.200 |
| 31210 | jira-18113  |        0.041 |         5.222 |
| 30746 | jira-17995  |        0.213 |         5.284 |
| 30560 | caagc-51508 |        0.326 |         5.313 |
| 30943 | jira-18084  |        0.219 |         5.341 |
| 30549 | caagc-51477 |        0.090 |         5.342 |
| 31507 | jira-18403  |        0.042 |         5.354 |
| 31327 | jira-18229  |        0.053 |         5.365 |
| 30689 | jira-17937  |        0.263 |         5.387 |
| 31172 | caagc-51493 |        0.479 |         5.390 |
| 31773 | jira-18177  |        0.021 |         5.452 |
| 30472 | caagc-51480 |        0.324 |         5.463 |
| 31778 | jira-18399  |        0.088 |         5.524 |
| 31508 | jira-18406  |        0.067 |         5.556 |
| 31216 | jira-18119  |        0.189 |         5.567 |
| 30786 | jira-18037  |        0.232 |         5.588 |
| 30788 | jira-18034  |        0.257 |         5.612 |
| 30779 | jira-18019  |        0.213 |         5.631 |
| 30622 | jira-17871  |        0.046 |         5.636 |
| 30470 | caagc-51503 |        0.057 |         5.664 |
| 31222 | jira-18121  |        0.137 |         5.781 |
| 31157 | caagc-51483 |        0.248 |         5.825 |
| 30625 | jira-17875  |        0.113 |         5.850 |
| 31207 | jira-18106  |        0.340 |         5.877 |
| 31165 | caagc-51482 |        0.044 |         5.899 |
| 30621 | jira-17869  |        0.183 |         5.957 |
| 31771 | jira-18507  |        0.937 |         5.978 |
| 30547 | caagc-51484 |        0.122 |         5.993 |
| 31324 | jira-18223  |        0.262 |         6.054 |
| 31504 | jira-18407  |        0.014 |         6.105 |
| 31214 | jira-18114  |        0.232 |         6.109 |
| 31751 | jira-18369  |        0.385 |         6.145 |
| 30774 | jira-18023  |        0.311 |         6.198 |
| 31776 | jira-18496  |        0.020 |         6.211 |
| 30784 | jira-18024  |        0.392 |         6.218 |
| 31511 | jira-18413  |        0.064 |         6.236 |
| 31338 | jira-18242  |        0.101 |         6.252 |
| 30471 | caagc-51472 |        0.156 |         6.262 |
| 31328 | jira-18226  |        0.042 |         6.334 |
| 30777 | jira-18030  |        0.162 |         6.369 |
| 31164 | caagc-51501 |        0.056 |         6.383 |
| 31162 | caagc-51486 |        0.066 |         6.512 |
| 31213 | jira-18115  |        0.159 |         6.513 |
| 31501 | jira-18404  |        0.275 |         6.581 |
| 31211 | jira-18112  |        0.206 |         6.675 |
| 31694 | jira-18595  |        0.035 |         6.680 |
| 31212 | jira-18110  |        0.296 |         6.709 |
| 31208 | jira-18107  |        0.229 |         6.710 |
| 31220 | jira-18118  |        0.332 |         6.742 |
| 31206 | jira-18111  |        0.307 |         6.893 |
| 31336 | jira-18239  |        0.026 |         6.925 |
| 31691 | jira-18592  |        0.043 |         6.961 |
| 31693 | jira-18593  |        0.010 |         6.969 |
| 31340 | jira-18245  |        0.011 |         7.083 |
| 31334 | jira-18237  |        0.136 |         7.261 |
| 31690 | jira-18590  |        0.100 |         7.286 |
| 31692 | jira-18594  |        0.045 |         7.294 |
| 31203 | jira-18104  |        0.220 |         7.323 |
| 29113 | caagc-51447 |        0.047 |         9.308 |
| 29706 | caagc-45324 |        0.010 |        12.455 |
| 29442 | caagc-45785 |        0.008 |        40.200 |
| 29230 | jira-17667  |        0.016 |        40.208 |
| 30197 | caagc-51496 |        0.010 |        40.560 |
| 30386 | caagc-51529 |        0.008 |        40.564 |
| 29990 | caagc-46604 |        0.010 |        40.603 |
| 29545 | caagc-46120 |        0.009 |        40.621 |
| 30320 | caagc-51508 |        0.010 |        40.634 |
| 30249 | caagc-51537 |        0.010 |        40.683 |
| 32179 | jira-18389  |        0.019 |        40.684 |
| 29911 | caagc-46594 |        0.009 |        40.724 |
| 32178 | jira-18480  |        0.010 |        40.727 |
| 29647 | caagc-45825 |        0.008 |        40.742 |
| 29485 | caagc-51122 |        0.009 |        40.788 |
| 32176 | jira-18519  |        0.011 |        40.834 |
| 32177 | jira-18255  |        0.012 |        40.888 |
| 30126 | caagc-51541 |        0.008 |        40.944 |
| 30076 | caagc-51515 |        0.010 |        40.950 |
| 29154 | caagc-46601 |        0.008 |        41.021 |
| 31011 | jira-18086  |        0.058 |        41.029 |
| 32175 | jira-18144  |        0.008 |        41.165 |
| 29988 | caagc-51490 |        0.010 |        41.183 |
| 31103 | caagc-51509 |        0.015 |        41.226 |
| 31898 | jira-18290  |        0.061 |        41.347 |
| 31013 | jira-17862  |        0.012 |        41.407 |
| 31897 | jira-18197  |        0.116 |        41.445 |
| 31896 | jira-18327  |        0.081 |        41.485 |
| 31893 | jira-18555  |        0.043 |        41.530 |
| 31010 | jira-17998  |        0.048 |        41.541 |
| 29228 | jira-17664  |        0.096 |        41.551 |
| 31894 | jira-18160  |        0.071 |        41.560 |
| 31686 | jira-18588  |        0.054 |        41.611 |
| 31012 | jira-18044  |        0.029 |        41.657 |
| 31007 | jira-18007  |        0.044 |        41.716 |
| 31432 | jira-18330  |        0.037 |        41.753 |
| 31429 | jira-18332  |        0.040 |        41.759 |
| 29229 | jira-17663  |        0.039 |        41.778 |
| 31685 | jira-18587  |        0.088 |        41.873 |
| 31680 | jira-18581  |        0.061 |        41.883 |
| 31892 | jira-18497  |        0.130 |        41.906 |
| 31684 | jira-18586  |        0.088 |        42.005 |
| 31895 | jira-18193  |        0.394 |        42.014 |
| 31014 | jira-17943  |        0.026 |        42.043 |
| 31682 | jira-18583  |        0.038 |        42.048 |
| 31435 | jira-18335  |        0.013 |        42.056 |
| 30806 | jira-18057  |        0.070 |        42.090 |
| 31679 | jira-18579  |        0.141 |        42.101 |
| 31430 | jira-18333  |        0.073 |        42.121 |
| 31681 | jira-18584  |        0.133 |        42.143 |
| 31677 | jira-18578  |        0.057 |        42.173 |
| 31235 | jira-18134  |        0.022 |        42.182 |
| 30796 | jira-18049  |        0.044 |        42.268 |
| 31009 | jira-17886  |        0.226 |        42.302 |
| 31426 | jira-18329  |        0.057 |        42.305 |
| 31889 | jira-18202  |        0.013 |        42.324 |
| 30463 | caagc-51481 |        0.076 |        42.330 |
| 31888 | jira-18563  |        0.257 |        42.341 |
| 31228 | jira-18136  |        0.121 |        42.345 |
| 31434 | jira-18336  |        0.141 |        42.390 |
| 30802 | jira-18053  |        0.121 |        42.432 |
| 30798 | jira-18051  |        0.015 |        42.441 |
| 30797 | jira-18039  |        0.015 |        42.457 |
| 31008 | jira-17927  |        0.054 |        42.545 |
| 31431 | jira-18334  |        0.045 |        42.585 |
| 30801 | jira-18052  |        0.049 |        42.607 |
| 31425 | jira-18325  |        0.059 |        42.622 |
| 31099 | caagc-51507 |        0.033 |        42.664 |
| 30805 | jira-18056  |        0.160 |        42.702 |
| 30799 | jira-18048  |        0.172 |        42.711 |
| 30800 | jira-18041  |        0.147 |        42.713 |
| 30804 | jira-18050  |        0.260 |        42.726 |
| 30803 | jira-18054  |        0.026 |        42.757 |
| 31427 | jira-18319  |        0.187 |        42.780 |
| 31006 | jira-17931  |        0.033 |        42.830 |
| 30792 | jira-18043  |        0.107 |        42.856 |
| 30603 | jira-17852  |        0.340 |        42.870 |
| 30794 | jira-18042  |        0.154 |        42.913 |
| 31678 | jira-18580  |        0.011 |        42.914 |
| 30459 | caagc-51477 |        0.131 |        42.974 |
| 31675 | jira-18577  |        0.034 |        43.043 |
| 31232 | jira-18135  |        0.069 |        43.129 |
| 30608 | jira-17859  |        0.218 |        43.189 |
| 30609 | jira-17860  |        0.240 |        43.235 |
| 30793 | jira-18047  |        0.343 |        43.297 |
| 30460 | caagc-51507 |        0.120 |        43.365 |
| 30607 | jira-17857  |        0.202 |        43.453 |
| 30467 | caagc-51476 |        0.262 |        43.468 |
| 31433 | jira-18328  |        0.028 |        43.488 |
| 30606 | jira-17855  |        0.316 |        43.530 |
| 31096 | caagc-51481 |        0.039 |        43.571 |
| 31231 | jira-18133  |        0.037 |        43.700 |
| 31238 | jira-18132  |        0.187 |        43.702 |
| 30600 | jira-17849  |        0.299 |        44.107 |
| 31102 | caagc-51486 |        0.019 |        44.133 |
| 31098 | caagc-51505 |        0.027 |        44.157 |
| 30602 | jira-17854  |        0.186 |        44.195 |
| 31229 | jira-18138  |        0.114 |        44.251 |
| 31234 | jira-18128  |        0.143 |        44.433 |
| 31236 | jira-18131  |        0.114 |        44.474 |
| 31100 | caagc-51482 |        0.048 |        44.518 |
| 31233 | jira-18129  |        0.244 |        44.537 |
| 30604 | jira-17853  |        0.248 |        44.703 |
| 30611 | jira-17858  |        0.253 |        44.746 |
| 31230 | jira-18137  |        0.185 |        44.748 |
| 30610 | jira-17856  |        0.265 |        44.996 |
| 31101 | caagc-51485 |        0.133 |        45.222 |
| 30605 | jira-17851  |        0.236 |        45.224 |
| 31683 | jira-18585  |        0.365 |        45.323 |
| 31227 | jira-18130  |        0.032 |        45.352 |
| 31225 | jira-18126  |        0.252 |        45.822 |
| 30465 | caagc-51483 |        0.551 |        45.914 |
| 30464 | caagc-51485 |        0.373 |        46.416 |
| 30462 | caagc-51473 |        0.585 |        46.432 |
| 30466 | caagc-51512 |        0.258 |        46.839 |
| 29114 | caagc-51451 |        0.053 |        49.789 |
+-------+-------------+--------------+---------------+
