+----------+
| COUNT(*) |
+----------+
|      720 |
+----------+
+------------------+------------+---------------+--------+------------------------------------------------------+
| source_object_id | xref_id    | source_action | status | reason_str                                           |
| EPPWIR-418       | jira-44926 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-434       | jira-44927 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-12        | jira-44928 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-477       | jira-44930 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-11        | jira-44931 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-859       | jira-44933 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-424       | jira-44935 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-144       | jira-44936 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-439       | jira-44939 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-438       | jira-44942 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-453       | jira-44944 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-417       | jira-44945 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-472       | jira-44947 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-27        | jira-44949 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-413       | jira-44950 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-471       | jira-44951 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-443       | jira-44952 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-466       | jira-44954 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-410       | jira-44955 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-408       | jira-44956 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-420       | jira-44957 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-17        | jira-44958 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-465       | jira-44959 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-445       | jira-44960 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-21        | jira-44961 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-478       | jira-44965 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-426       | jira-44966 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-35        | jira-44967 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-480       | jira-44970 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-419       | jira-44972 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-26        | jira-44973 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-474       | jira-44974 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-34        | jira-44978 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-24        | jira-44979 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-33        | jira-44980 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-30        | jira-44981 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-31        | jira-44984 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-422       | jira-44986 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-469       | jira-44988 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-285       | jira-44990 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-932       | jira-44991 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-468       | jira-44993 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-437       | jira-44996 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-274       | jira-44997 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-449       | jira-44998 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-433       | jira-44999 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-13        | jira-45000 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-14        | jira-45005 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-407       | jira-45007 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-28        | jira-45008 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-457       | jira-45009 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-88        | jira-45011 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-467       | jira-45012 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-475       | jira-45013 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-328       | jira-45016 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-444       | jira-45017 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-36        | jira-45015 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-411       | jira-45019 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-23        | jira-45021 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-423       | jira-45020 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-32        | jira-45024 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-15        | jira-45026 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-440       | jira-45028 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-456       | jira-45029 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-461       | jira-45031 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-19        | jira-45033 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-124       | jira-45032 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-414       | jira-45034 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-432       | jira-45035 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-458       | jira-45037 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-441       | jira-45038 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-473       | jira-45041 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-415       | jira-45046 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-405       | jira-45047 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-446       | jira-45048 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-104       | jira-45049 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-459       | jira-45052 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-38        | jira-45053 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-482       | jira-45054 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-37        | jira-45056 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-483       | jira-45057 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-416       | jira-45058 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-455       | jira-45060 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-454       | jira-45063 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-451       | jira-45066 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-876       | jira-45068 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-425       | jira-45069 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-329       | jira-45071 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-470       | jira-45072 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-463       | jira-45075 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-409       | jira-45076 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-460       | jira-45077 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPWIR-154       | jira-45079 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| EPPP2P-742       | jira-45514 | INSERT        |      3 | reason Project EPPP2P137 not found in Agile Central. |
| EPPFT-585        | jira-45593 | INSERT        |      3 | reason Project EPPFT150 not found in Agile Central.  |
| EPPFT-606        | jira-45609 | INSERT        |      3 | reason Project EPPFT269 not found in Agile Central.  |
| EPPFT-669        | jira-45653 | INSERT        |      3 | reason Project EPPFT150 not found in Agile Central.  |
| EPPEXP-1134      | jira-46125 | INSERT        |      3 | reason Project EPPEXP161 not found in Agile Central. |
| EPPEXP-1129      | jira-46364 | INSERT        |      3 | reason Project EPPEXP161 not found in Agile Central. |
| EPPEXP-1133      | jira-46418 | INSERT        |      3 | reason Project EPPEXP161 not found in Agile Central. |
| EPPBP-1266       | jira-47051 | INSERT        |      3 | reason Project EPPBP87 not found in Agile Central.   |
| AEX-8684         | jira-49216 | INSERT        |      3 | reason Project AEX173 not found in Agile Central.    |
| CBC-5040         | jira-49714 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5044         | jira-49730 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| AEX-8717         | jira-50310 | INSERT        |      3 | reason Project AEX92 not found in Agile Central.     |
| CHEX-5741        | jira-51601 | INSERT        |      3 | reason Project CHEX91 not found in Agile Central.    |
| AEX-8806         | jira-51751 | INSERT        |      3 | reason Project AEX92 not found in Agile Central.     |
| AEX-8807         | jira-51777 | INSERT        |      3 | reason Project AEX92 not found in Agile Central.     |
| AEX-1621         | jira-52091 | INSERT        |      3 | reason Project AEX92 not found in Agile Central.     |
| AEX-2246         | jira-52096 | INSERT        |      3 | reason Project AEX92 not found in Agile Central.     |
| EPPWIR-946       | jira-52137 | INSERT        |      3 | reason Project EPPWIR156 not found in Agile Central. |
| CBC-5551         | jira-52290 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5597         | jira-52457 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5598         | jira-52460 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5599         | jira-52464 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5601         | jira-52468 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5603         | jira-52473 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5604         | jira-52474 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5606         | jira-52477 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5607         | jira-52478 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5608         | jira-52479 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5609         | jira-52493 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5622         | jira-52806 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5623         | jira-52807 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5624         | jira-52810 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5625         | jira-52813 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5626         | jira-52815 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5627         | jira-52818 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CM-1741          | jira-52856 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
| CM-1742          | jira-52860 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
| CM-1743          | jira-52862 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
| CM-1744          | jira-52863 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
| CM-1745          | jira-52864 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
| CM-1746          | jira-52867 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
| CM-1747          | jira-52868 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
| CM-1748          | jira-52871 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
| CBC-5688         | jira-53198 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CM-1750          | jira-53277 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
| CBC-5689         | jira-53347 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| CBC-5705         | jira-53389 | INSERT        |      3 | reason Project CBC251 not found in Agile Central.    |
| EPPEXP-1307      | jira-53608 | INSERT        |      3 | reason Project EPPEXP138 not found in Agile Central. |
| CM-1752          | jira-53702 | INSERT        |      3 | reason Project CM313 not found in Agile Central.     |
+------------------+------------+---------------+--------+------------------------------------------------------+
